distance,cab_type,time_stamp,destination,source,price,surge_multiplier,name,ts_hour
2.68,Lyft,2018-11-29 07:23:00.226,Beacon Hill,Boston University,32.5,1.0,Lux Black XL,2018-11-29 07:00:00
2.14,Uber,2018-11-28 12:50:08.516,South Station,West End,14.0,1.0,UberXL,2018-11-28 12:00:00
2.38,Lyft,2018-11-27 06:15:22.714,Boston University,Beacon Hill,9.0,1.0,Lyft,2018-11-27 06:00:00
1.03,Uber,2018-12-18 00:30:03.961,North Station,North End,7.0,1.0,WAV,2018-12-18 00:00:00
2.44,Lyft,2018-12-17 16:00:11.091,Beacon Hill,Northeastern University,13.5,1.0,Lyft XL,2018-12-17 16:00:00
0.73,Lyft,2018-12-13 16:30:06.883,Haymarket Square,North Station,16.5,1.0,Lux Black,2018-12-13 16:00:00
2.82,Lyft,2018-11-30 22:13:03.955,Boston University,West End,16.5,1.0,Lyft XL,2018-11-30 22:00:00
3.9,Lyft,2018-12-03 06:03:01.268,Financial District,Northeastern University,22.5,1.0,Lyft XL,2018-12-03 06:00:00
2.27,Uber,2018-11-30 20:03:06.905,Boston University,Beacon Hill,15.5,1.0,UberXL,2018-11-30 20:00:00
1.41,Uber,2018-11-26 06:19:04.489,Theatre District,North End,11.0,1.0,UberPool,2018-11-26 06:00:00
3.08,Lyft,2018-11-27 16:39:22.300,Boston University,Theatre District,38.0,1.0,Lux Black XL,2018-11-27 16:00:00
0.63,Lyft,2018-11-28 14:23:08.135,Haymarket Square,North Station,26.0,1.0,Lux Black XL,2018-11-28 14:00:00
2.43,Lyft,2018-11-28 11:29:07.748,Beacon Hill,Fenway,10.5,1.0,Lyft,2018-11-28 11:00:00
2.44,Lyft,2018-12-01 22:17:56.174,North End,Back Bay,45.5,1.25,Lux Black XL,2018-12-01 22:00:00
2.66,Uber,2018-12-01 23:12:56.150,Fenway,Theatre District,16.0,1.0,UberXL,2018-12-01 23:00:00
1.64,Uber,2018-11-26 16:17:10.821,Back Bay,Northeastern University,25.0,1.0,Black SUV,2018-11-26 16:00:00
1.74,Lyft,2018-11-29 03:19:15.049,South Station,West End,5.0,1.0,Shared,2018-11-29 03:00:00
0.92,Uber,2018-12-03 02:48:03.382,West End,Haymarket Square,27.0,1.0,Black SUV,2018-12-03 02:00:00
3.47,Lyft,2018-11-26 20:29:10.371,North Station,Boston University,10.5,1.0,Shared,2018-11-26 20:00:00
2.85,Lyft,2018-12-17 20:50:03.590,West End,Fenway,22.5,1.0,Lux Black,2018-12-17 20:00:00
0.61,Uber,2018-11-30 23:43:03.980,West End,Haymarket Square,16.0,1.0,Black,2018-11-30 23:00:00
4.48,Uber,2018-11-29 21:53:04.458,Fenway,Financial District,31.5,1.0,Black,2018-11-29 21:00:00
1.38,Lyft,2018-12-18 09:40:09.709,Haymarket Square,Beacon Hill,7.0,1.0,Lyft,2018-12-18 09:00:00
1.05,Lyft,2018-12-18 03:25:11.681,Northeastern University,Back Bay,19.5,1.5,Lux,2018-12-18 03:00:00
1.8,Uber,2018-11-29 15:03:01.873,Northeastern University,Theatre District,10.5,1.0,WAV,2018-11-29 15:00:00
2.67,Uber,2018-11-26 23:30:14.357,Beacon Hill,North End,9.5,1.0,WAV,2018-11-26 23:00:00
1.83,Lyft,2018-11-29 04:14:19.935,Beacon Hill,North End,7.0,1.0,Shared,2018-11-29 04:00:00
4.73,Uber,2018-11-26 20:02:09.524,Northeastern University,Financial District,22.0,1.0,UberXL,2018-11-26 20:00:00
3.01,Uber,2018-11-29 03:04:20.011,Boston University,North Station,10.0,1.0,UberPool,2018-11-29 03:00:00
2.86,Uber,2018-11-29 22:33:00.505,West End,Northeastern University,8.5,1.0,WAV,2018-11-29 22:00:00
3.25,Lyft,2018-11-27 13:39:22.126,North Station,Fenway,38.0,1.0,Lux Black XL,2018-11-27 13:00:00
1.61,Uber,2018-11-30 03:08:00.331,Haymarket Square,Theatre District,10.5,1.0,WAV,2018-11-30 03:00:00
3.04,Uber,2018-12-02 17:22:57.965,West End,Boston University,7.5,1.0,UberPool,2018-12-02 17:00:00
3.1,Lyft,2018-12-18 15:00:13.540,Boston University,North Station,26.0,1.0,Lux Black,2018-12-18 15:00:00
1.46,Lyft,2018-12-18 16:55:08.275,Back Bay,Fenway,11.0,1.0,Lyft XL,2018-12-18 16:00:00
0.55,Lyft,2018-12-09 23:33:26.061,South Station,Theatre District,7.0,1.0,Lyft,2018-12-09 23:00:00
1.3,Uber,2018-11-28 16:05:07.926,Theatre District,South Station,19.0,1.0,Black,2018-11-28 16:00:00
0.43,Lyft,2018-12-01 08:48:01.767,South Station,Financial District,9.0,1.0,Lyft XL,2018-12-01 08:00:00
1.07,Uber,2018-12-01 16:13:01.337,Financial District,North End,7.5,1.0,UberPool,2018-12-01 16:00:00
0.58,Lyft,2018-12-18 10:15:13.429,North Station,Haymarket Square,7.0,1.0,Lyft,2018-12-18 10:00:00
2.04,Uber,2018-12-17 08:00:10.091,Back Bay,Haymarket Square,29.5,1.0,Black SUV,2018-12-17 08:00:00
0.92,Uber,2018-11-26 04:49:37.909,North Station,North End,16.0,1.0,Black,2018-11-26 04:00:00
1.39,Lyft,2018-11-28 21:05:08.081,Fenway,Back Bay,30.0,1.75,Lux Black,2018-11-28 21:00:00
3.15,Lyft,2018-12-02 11:23:01.015,Boston University,North Station,34.0,1.0,Lux Black XL,2018-12-02 11:00:00
3.42,Lyft,2018-12-15 18:00:13.623,North Station,Boston University,26.0,1.0,Lux,2018-12-15 18:00:00
2.56,Uber,2018-11-26 13:02:11.558,Northeastern University,Beacon Hill,21.5,1.0,Black,2018-11-26 13:00:00
0.74,Lyft,2018-11-27 03:15:23.906,Haymarket Square,North Station,27.5,1.0,Lux Black XL,2018-11-27 03:00:00
1.74,Lyft,2018-12-18 05:15:10.323,Haymarket Square,Theatre District,9.0,1.0,Lyft,2018-12-18 05:00:00
3.08,Lyft,2018-11-30 09:08:03.774,West End,Boston University,26.0,1.0,Lux Black,2018-11-30 09:00:00
1.61,Uber,2018-11-27 21:06:24.297,Haymarket Square,Theatre District,9.5,1.0,WAV,2018-11-27 21:00:00
2.48,Uber,2018-11-26 08:21:04.284,Beacon Hill,Fenway,10.5,1.0,WAV,2018-11-26 08:00:00
1.35,Uber,2018-11-26 16:05:10.044,North End,Beacon Hill,9.0,1.0,UberPool,2018-11-26 16:00:00
2.84,Uber,2018-12-01 05:08:02.556,Fenway,West End,8.0,1.0,UberPool,2018-12-01 05:00:00
2.43,Lyft,2018-11-29 00:02:07.892,Beacon Hill,Fenway,16.5,1.0,Lyft XL,2018-11-29 00:00:00
3.39,Uber,2018-12-18 17:40:04.960,North Station,Boston University,32.5,1.0,Black SUV,2018-12-18 17:00:00
3.54,Uber,2018-12-04 01:13:02.033,West End,Northeastern University,30.5,1.0,Black,2018-12-04 01:00:00
0.99,Lyft,2018-12-15 12:15:10.361,Financial District,Haymarket Square,3.0,1.0,Shared,2018-12-15 12:00:00
2.72,Lyft,2018-12-02 01:42:56.059,Theatre District,Fenway,16.5,1.0,Lyft XL,2018-12-02 01:00:00
4.72,Uber,2018-11-26 12:53:09.596,Financial District,Boston University,22.5,1.0,UberXL,2018-11-26 12:00:00
1.95,Lyft,2018-12-03 19:17:59.311,Back Bay,Haymarket Square,9.0,1.0,Lyft,2018-12-03 19:00:00
2.98,Uber,2018-11-26 12:20:10.381,Theatre District,Boston University,10.5,1.0,WAV,2018-11-26 12:00:00
3.05,Uber,2018-12-02 06:32:59.977,Fenway,North Station,22.5,1.0,Black,2018-12-02 06:00:00
3.27,Lyft,2018-12-13 20:25:17.676,North Station,Northeastern University,16.5,1.0,Lyft XL,2018-12-13 20:00:00
2.27,Uber,2018-12-04 04:28:03.115,Boston University,Beacon Hill,21.5,1.0,Black,2018-12-04 04:00:00
4.21,Lyft,2018-11-27 01:54:21.848,Financial District,Northeastern University,32.5,1.0,Lux Black,2018-11-27 01:00:00
0.46,Lyft,2018-11-27 00:09:14.393,South Station,Financial District,16.5,1.0,Lux Black,2018-11-27 00:00:00
1.57,Uber,2018-12-14 10:40:13.217,North End,Theatre District,12.0,1.0,UberXL,2018-12-14 10:00:00
1.26,Lyft,2018-11-30 09:08:01.778,North End,Financial District,16.5,1.25,Lux,2018-11-30 09:00:00
1.46,Lyft,2018-11-29 08:13:00.819,Boston University,Back Bay,30.0,1.75,Lux Black,2018-11-29 08:00:00
1.05,Lyft,2018-11-30 17:33:04.977,North End,North Station,13.5,1.25,Lyft XL,2018-11-30 17:00:00
0.61,Uber,2018-12-15 11:15:03.570,West End,Haymarket Square,27.0,1.0,Black SUV,2018-12-15 11:00:00
3.05,Lyft,2018-12-15 00:45:13.651,Fenway,West End,38.5,1.0,Lux Black XL,2018-12-15 00:00:00
0.68,Uber,2018-12-01 17:53:02.619,West End,Haymarket Square,7.0,1.0,WAV,2018-12-01 17:00:00
3.3,Uber,2018-12-16 04:55:07.193,Northeastern University,North Station,26.0,1.0,Black,2018-12-16 04:00:00
3.23,Uber,2018-12-13 19:10:05.883,Beacon Hill,Boston University,34.0,1.0,Black SUV,2018-12-13 19:00:00
0.58,Lyft,2018-11-26 06:49:46.701,South Station,Theatre District,3.5,1.0,Shared,2018-11-26 06:00:00
0.8,Uber,2018-12-17 13:50:06.466,Financial District,Haymarket Square,15.0,1.0,Black,2018-12-17 13:00:00
4.44,Lyft,2018-11-28 10:36:25.847,Financial District,Fenway,11.0,1.0,Lyft,2018-11-28 10:00:00
1.54,Lyft,2018-12-03 13:03:01.297,Theatre District,North End,19.5,1.0,Lux Black,2018-12-03 13:00:00
3.3,Uber,2018-11-26 06:25:02.599,Northeastern University,North Station,12.0,1.0,WAV,2018-11-26 06:00:00
2.73,Uber,2018-12-16 09:35:10.799,West End,Fenway,9.5,1.0,UberPool,2018-12-16 09:00:00
1.44,Lyft,2018-12-15 23:10:03.724,Back Bay,Northeastern University,16.5,1.0,Lux Black,2018-12-15 23:00:00
3.04,Uber,2018-12-15 10:55:03.128,West End,Boston University,11.5,1.0,UberX,2018-12-15 10:00:00
2.62,Uber,2018-11-26 22:17:10.603,Boston University,Theatre District,9.5,1.0,UberX,2018-11-26 22:00:00
1.75,Lyft,2018-11-27 13:30:22.263,Haymarket Square,Theatre District,5.0,1.0,Shared,2018-11-27 13:00:00
0.39,Uber,2018-12-16 06:25:06.990,South Station,Financial District,9.5,1.0,UberXL,2018-12-16 06:00:00
1.08,Uber,2018-11-26 09:32:10.174,Northeastern University,Back Bay,12.0,1.0,UberXL,2018-11-26 09:00:00
2.79,Uber,2018-11-29 01:32:08.208,Beacon Hill,Boston University,10.5,1.0,WAV,2018-11-29 01:00:00
2.46,Uber,2018-12-02 07:33:06.444,Beacon Hill,Fenway,9.0,1.0,UberPool,2018-12-02 07:00:00
2.62,Uber,2018-11-30 01:58:02.336,Boston University,Theatre District,25.0,1.0,Black,2018-11-30 01:00:00
1.56,Uber,2018-11-26 23:03:10.409,Back Bay,Boston University,7.5,1.0,UberPool,2018-11-26 23:00:00
1.11,Lyft,2018-11-28 18:05:08.279,North Station,North End,16.5,1.0,Lux Black,2018-11-28 18:00:00
0.68,Lyft,2018-12-04 01:43:00.640,South Station,Theatre District,3.0,1.0,Shared,2018-12-04 01:00:00
1.79,Uber,2018-12-13 03:50:09.114,Beacon Hill,North End,8.5,1.0,WAV,2018-12-13 03:00:00
0.63,Lyft,2018-12-13 20:10:06.300,Financial District,South Station,11.0,1.0,Lux,2018-12-13 20:00:00
2.66,Uber,2018-12-13 21:25:09.764,Fenway,Theatre District,32.5,1.0,Black SUV,2018-12-13 21:00:00
0.99,Lyft,2018-11-27 08:39:21.946,North End,North Station,5.0,1.0,Shared,2018-11-27 08:00:00
3.01,Uber,2018-12-17 06:40:10.739,Boston University,North Station,11.0,1.0,UberX,2018-12-17 06:00:00
1.49,Lyft,2018-12-13 08:25:04.976,Back Bay,Boston University,16.5,1.25,Lux,2018-12-13 08:00:00
1.35,Uber,2018-12-03 07:28:02.209,Haymarket Square,Beacon Hill,8.0,1.0,WAV,2018-12-03 07:00:00
1.41,Uber,2018-12-03 21:38:01.662,Theatre District,North End,11.0,1.0,UberPool,2018-12-03 21:00:00
3.14,Lyft,2018-11-28 18:41:08.404,West End,Boston University,26.0,1.0,Lux Black,2018-11-28 18:00:00
1.03,Uber,2018-11-28 00:18:23.465,North Station,North End,27.5,1.0,Black SUV,2018-11-28 00:00:00
1.01,Lyft,2018-11-28 16:23:07.927,Haymarket Square,Financial District,13.5,1.0,Lux,2018-11-28 16:00:00
2.69,Lyft,2018-11-30 05:53:02.763,Theatre District,Fenway,22.5,1.0,Lux,2018-11-30 05:00:00
2.3,Lyft,2018-11-26 19:53:09.879,Fenway,Beacon Hill,22.5,1.0,Lux Black,2018-11-26 19:00:00
1.28,Lyft,2018-11-27 20:33:24.232,Theatre District,Haymarket Square,5.0,1.0,Shared,2018-11-27 20:00:00
4.96,Lyft,2018-12-13 22:20:05.161,Boston University,Theatre District,38.0,1.75,Lyft XL,2018-12-13 22:00:00
2.68,Uber,2018-11-26 11:47:09.876,Northeastern University,Beacon Hill,18.0,1.0,UberXL,2018-11-26 11:00:00
1.24,Lyft,2018-12-13 14:40:12.786,West End,North End,13.5,1.0,Lux,2018-12-13 14:00:00
1.72,Lyft,2018-11-27 21:27:22.434,North Station,South Station,9.0,1.0,Lyft,2018-11-27 21:00:00
1.92,Uber,2018-12-01 22:57:57.975,Northeastern University,Beacon Hill,24.0,1.0,Black SUV,2018-12-01 22:00:00
2.84,Uber,2018-11-27 21:33:23.865,Fenway,West End,16.5,1.0,UberXL,2018-11-27 21:00:00
2.79,Uber,2018-12-01 15:03:02.026,Beacon Hill,Boston University,10.5,1.0,WAV,2018-12-01 15:00:00
0.65,Lyft,2018-12-01 12:53:01.078,South Station,Theatre District,7.0,1.0,Lyft,2018-12-01 12:00:00
2.32,Lyft,2018-12-14 06:10:03.590,Haymarket Square,Back Bay,19.5,1.0,Lux,2018-12-14 06:00:00
0.55,Lyft,2018-12-02 01:28:02.277,West End,Haymarket Square,16.5,1.0,Lux Black,2018-12-02 01:00:00
3.4,Lyft,2018-12-01 00:07:57.319,Northeastern University,Financial District,38.5,1.0,Lux Black XL,2018-12-01 00:00:00
2.68,Lyft,2018-12-17 15:40:08.878,Theatre District,Fenway,7.0,1.0,Shared,2018-12-17 15:00:00
2.62,Uber,2018-12-02 07:52:57.733,Boston University,Theatre District,28.0,1.0,Black SUV,2018-12-02 07:00:00
1.51,Uber,2018-11-27 18:03:22.200,Back Bay,Boston University,27.0,1.0,Black SUV,2018-11-27 18:00:00
2.34,Uber,2018-11-27 09:42:22.016,Back Bay,North End,16.0,1.0,UberXL,2018-11-27 09:00:00
3.45,Lyft,2018-11-30 07:17:57.083,Northeastern University,Financial District,16.5,1.0,Lyft XL,2018-11-30 07:00:00
1.91,Uber,2018-11-29 13:13:02.748,Theatre District,Northeastern University,17.0,1.0,UberXL,2018-11-29 13:00:00
2.95,Lyft,2018-12-01 21:53:04.532,Theatre District,Boston University,7.0,1.0,Shared,2018-12-01 21:00:00
3.04,Lyft,2018-12-13 14:00:09.098,North End,Back Bay,10.5,1.0,Lyft,2018-12-13 14:00:00
3.08,Uber,2018-11-29 15:02:58.570,Northeastern University,West End,11.0,1.0,WAV,2018-11-29 15:00:00
1.25,Uber,2018-11-28 16:56:23.619,Haymarket Square,Financial District,7.5,1.0,UberPool,2018-11-28 16:00:00
2.11,Lyft,2018-12-03 17:48:02.107,North End,Beacon Hill,7.0,1.0,Shared,2018-12-03 17:00:00
3.07,Uber,2018-11-28 18:14:09.561,North Station,Fenway,27.0,1.0,Black,2018-11-28 18:00:00
1.5,Uber,2018-12-02 16:53:05.194,Back Bay,Fenway,26.0,1.0,Black SUV,2018-12-02 16:00:00
1.4,Lyft,2018-11-30 23:27:56.528,Fenway,Back Bay,13.5,1.0,Lux,2018-11-30 23:00:00
1.26,Lyft,2018-12-15 12:40:05.975,Haymarket Square,Beacon Hill,7.0,1.0,Lyft,2018-12-15 12:00:00
3.31,Lyft,2018-11-26 13:44:10.870,Northeastern University,North Station,7.0,1.0,Shared,2018-11-26 13:00:00
1.24,Lyft,2018-12-03 00:47:56.449,Theatre District,Haymarket Square,13.5,1.0,Lux,2018-12-03 00:00:00
2.98,Uber,2018-12-13 21:05:05.081,Theatre District,Boston University,19.5,1.0,UberXL,2018-12-13 21:00:00
0.49,Uber,2018-12-03 16:48:05.087,North Station,Haymarket Square,7.0,1.0,UberX,2018-12-03 16:00:00
4.44,Uber,2018-12-14 04:05:09.457,Boston University,Financial District,12.5,1.0,UberX,2018-12-14 04:00:00
2.27,Uber,2018-11-29 03:50:08.454,Boston University,Beacon Hill,9.5,1.0,UberX,2018-11-29 03:00:00
1.96,Lyft,2018-11-28 14:14:07.592,Back Bay,Haymarket Square,19.5,1.0,Lux,2018-11-28 14:00:00
3.31,Lyft,2018-12-01 00:23:06.264,Northeastern University,North Station,27.5,1.0,Lux Black,2018-12-01 00:00:00
2.61,Uber,2018-12-14 14:40:18.434,Northeastern University,West End,15.0,1.0,UberXL,2018-12-14 14:00:00
2.82,Lyft,2018-12-15 15:40:11.763,West End,Northeastern University,19.5,1.0,Lux,2018-12-15 15:00:00
2.94,Lyft,2018-11-29 23:13:10.623,Theatre District,Boston University,7.0,1.0,Shared,2018-11-29 23:00:00
3.31,Lyft,2018-12-02 06:03:00.952,Northeastern University,North Station,22.5,1.0,Lux,2018-12-02 06:00:00
2.4,Lyft,2018-12-01 04:17:57.760,South Station,Beacon Hill,16.5,1.0,Lux,2018-12-01 04:00:00
2.86,Uber,2018-12-10 02:39:17.988,West End,Northeastern University,23.0,1.0,Black,2018-12-10 02:00:00
0.71,Lyft,2018-11-28 16:59:07.778,West End,Haymarket Square,9.0,1.0,Lyft XL,2018-11-28 16:00:00
1.38,Lyft,2018-12-02 06:32:56.412,Fenway,Back Bay,13.5,1.0,Lux,2018-12-02 06:00:00
2.72,Uber,2018-11-26 15:38:09.842,West End,Fenway,8.0,1.0,UberPool,2018-11-26 15:00:00
3.25,Lyft,2018-12-17 16:30:03.673,North Station,Northeastern University,7.0,1.0,Shared,2018-12-17 16:00:00
3.01,Lyft,2018-12-15 12:15:06.581,Northeastern University,West End,22.5,1.0,Lux,2018-12-15 12:00:00
1.08,Uber,2018-12-02 00:43:02.782,North End,North Station,8.0,1.0,WAV,2018-12-02 00:00:00
1.23,Uber,2018-11-29 07:53:01.544,Haymarket Square,Beacon Hill,9.0,1.0,UberX,2018-11-29 07:00:00
0.49,Uber,2018-11-29 23:43:01.910,North Station,Haymarket Square,7.0,1.0,WAV,2018-11-29 23:00:00
2.46,Uber,2018-12-14 17:00:09.093,Beacon Hill,Fenway,11.5,1.0,WAV,2018-12-14 17:00:00
0.63,Uber,2018-11-28 23:38:08.078,Financial District,South Station,9.5,1.0,UberXL,2018-11-28 23:00:00
4.13,Lyft,2018-11-30 18:03:04.652,Financial District,Fenway,7.0,1.0,Shared,2018-11-30 18:00:00
0.67,Lyft,2018-11-30 20:08:08.919,South Station,Theatre District,16.5,1.0,Lux Black,2018-11-30 20:00:00
4.75,Lyft,2018-12-14 09:50:09.016,Financial District,Boston University,34.0,1.0,Lux Black,2018-12-14 09:00:00
0.85,Uber,2018-12-14 12:20:05.342,Financial District,Haymarket Square,7.0,1.0,WAV,2018-12-14 12:00:00
2.7,Uber,2018-12-18 00:30:14.230,North End,Back Bay,26.5,1.0,Black,2018-12-18 00:00:00
2.86,Uber,2018-11-30 00:13:00.708,West End,Northeastern University,17.0,1.0,UberXL,2018-11-30 00:00:00
1.5,Uber,2018-11-27 18:57:24.200,Back Bay,Fenway,8.0,1.0,WAV,2018-11-27 18:00:00
1.39,Lyft,2018-12-13 04:40:11.572,South Station,Back Bay,13.5,1.0,Lyft XL,2018-12-13 04:00:00
1.04,Uber,2018-12-15 15:20:03.673,Financial District,North End,17.0,1.0,Black,2018-12-15 15:00:00
2.82,Lyft,2018-12-01 01:53:06.281,West End,Fenway,3.0,1.0,Shared,2018-12-01 01:00:00
2.98,Uber,2018-11-29 03:20:07.282,Theatre District,Boston University,9.5,1.0,UberX,2018-11-29 03:00:00
2.65,Uber,2018-11-27 14:45:22.078,North Station,Fenway,16.5,1.0,UberXL,2018-11-27 14:00:00
2.29,Uber,2018-11-29 03:29:19.507,North Station,South Station,22.5,1.0,Black,2018-11-29 03:00:00
1.3,Uber,2018-12-02 03:53:05.857,Theatre District,South Station,8.0,1.0,UberX,2018-12-02 03:00:00
3.14,Lyft,2018-12-04 02:42:57.366,Boston University,North Station,19.5,1.0,Lux,2018-12-04 02:00:00
3.24,Lyft,2018-12-13 17:00:07.352,North Station,Fenway,19.5,1.0,Lux,2018-12-13 17:00:00
3.06,Lyft,2018-12-14 02:55:10.835,Northeastern University,West End,22.5,1.0,Lux,2018-12-14 02:00:00
2.14,Lyft,2018-11-29 11:33:02.156,South Station,West End,22.5,1.0,Lux Black,2018-11-29 11:00:00
2.6,Lyft,2018-12-02 09:02:59.125,Beacon Hill,South Station,19.5,1.0,Lux,2018-12-02 09:00:00
4.54,Lyft,2018-12-01 04:27:56.267,Boston University,Financial District,13.5,1.0,Lyft,2018-12-01 04:00:00
1.18,Lyft,2018-12-01 06:17:58.818,West End,North End,13.5,1.0,Lyft XL,2018-12-01 06:00:00
3.3,Uber,2018-12-15 23:40:10.414,Northeastern University,North Station,18.0,1.0,UberXL,2018-12-15 23:00:00
2.48,Uber,2018-11-27 03:33:23.586,South Station,Beacon Hill,20.5,1.0,Black,2018-11-27 03:00:00
0.59,Lyft,2018-12-16 11:55:10.986,South Station,Theatre District,11.0,1.0,Lyft XL,2018-12-16 11:00:00
3.03,Lyft,2018-11-28 09:32:12.805,Theatre District,Boston University,7.0,1.0,Shared,2018-11-28 09:00:00
1.27,Lyft,2018-12-13 12:20:10.363,West End,North End,7.0,1.0,Lyft,2018-12-13 12:00:00
2.7,Uber,2018-12-13 16:10:11.659,North End,Back Bay,30.5,1.0,Black SUV,2018-12-13 16:00:00
1.41,Uber,2018-11-28 16:06:26.562,Theatre District,North End,9.5,1.0,UberX,2018-11-28 16:00:00
1.08,Lyft,2018-12-02 03:43:04.789,Haymarket Square,Financial District,11.0,1.0,Lyft XL,2018-12-02 03:00:00
2.67,Lyft,2018-11-28 11:05:08.186,Theatre District,Fenway,26.0,1.0,Lux Black,2018-11-28 11:00:00
1.21,Uber,2018-11-28 23:44:07.204,North End,Financial District,7.0,1.0,WAV,2018-11-28 23:00:00
1.71,Lyft,2018-11-28 13:56:08.270,West End,South Station,9.0,1.0,Lyft,2018-11-28 13:00:00
1.75,Lyft,2018-12-14 13:45:08.613,South Station,North Station,19.5,1.0,Lux Black,2018-12-14 13:00:00
2.08,Lyft,2018-11-28 23:08:40.768,South Station,North Station,9.0,1.0,Lyft,2018-11-28 23:00:00
5.7,Uber,2018-12-14 09:40:10.474,Boston University,Financial District,27.5,1.0,UberXL,2018-12-14 09:00:00
0.44,Lyft,2018-12-02 02:23:00.404,South Station,Financial District,11.0,1.0,Lux,2018-12-02 02:00:00
1.35,Uber,2018-11-28 13:32:08.471,Haymarket Square,Beacon Hill,7.5,1.0,UberX,2018-11-28 13:00:00
4.74,Uber,2018-11-29 09:42:56.037,Financial District,Boston University,14.0,1.0,UberX,2018-11-29 09:00:00
3.05,Uber,2018-12-03 08:23:02.295,Fenway,North Station,25.0,1.0,Black,2018-12-03 08:00:00
4.72,Uber,2018-12-15 22:15:08.323,Financial District,Boston University,13.0,1.0,UberX,2018-12-15 22:00:00
3.03,Lyft,2018-11-27 12:06:24.048,Theatre District,Boston University,22.5,1.0,Lux Black,2018-11-27 12:00:00
1.41,Uber,2018-12-17 16:50:10.993,Theatre District,North End,8.5,1.0,UberPool,2018-12-17 16:00:00
2.32,Lyft,2018-12-17 23:30:10.829,Haymarket Square,Back Bay,26.0,1.0,Lux Black,2018-12-17 23:00:00
1.03,Lyft,2018-12-03 11:03:02.852,Northeastern University,Back Bay,10.5,1.0,Lux,2018-12-03 11:00:00
2.42,Lyft,2018-11-28 19:53:08.910,Back Bay,South Station,11.0,1.0,Lyft,2018-11-28 19:00:00
2.8,Uber,2018-11-30 12:53:06.104,Boston University,West End,9.5,1.0,UberX,2018-11-30 12:00:00
0.62,Lyft,2018-11-27 08:27:21.888,South Station,Theatre District,7.0,1.0,Lyft,2018-11-27 08:00:00
1.46,Uber,2018-12-18 07:30:05.562,Beacon Hill,North End,28.5,1.0,Black SUV,2018-12-18 07:00:00
2.45,Lyft,2018-12-01 23:38:01.454,Beacon Hill,Northeastern University,16.5,1.0,Lyft XL,2018-12-01 23:00:00
1.0,Lyft,2018-11-28 14:29:08.529,North Station,North End,7.0,1.0,Lyft,2018-11-28 14:00:00
1.08,Uber,2018-12-14 04:15:12.215,North End,North Station,6.5,1.0,UberX,2018-12-14 04:00:00
1.25,Lyft,2018-12-02 20:28:03.328,North End,Financial District,7.0,1.0,Lyft,2018-12-02 20:00:00
1.56,Uber,2018-12-03 13:27:56.123,Back Bay,Boston University,10.5,1.0,UberX,2018-12-03 13:00:00
2.3,Lyft,2018-12-13 11:00:14.746,Haymarket Square,Back Bay,11.0,1.0,Lyft,2018-12-13 11:00:00
3.07,Uber,2018-12-17 02:35:09.055,North Station,Fenway,10.5,1.0,WAV,2018-12-17 02:00:00
2.92,Lyft,2018-12-14 00:45:11.411,Back Bay,North End,38.0,1.0,Lux Black XL,2018-12-14 00:00:00
4.12,Lyft,2018-12-16 12:40:07.655,Financial District,Northeastern University,19.5,1.0,Lyft XL,2018-12-16 12:00:00
5.41,Lyft,2018-11-27 06:57:22.124,Boston University,Financial District,13.5,1.0,Lyft,2018-11-27 06:00:00
1.83,Lyft,2018-12-01 12:22:59.864,Beacon Hill,North End,22.5,1.0,Lux Black,2018-12-01 12:00:00
0.49,Uber,2018-11-30 02:37:57.366,North Station,Haymarket Square,7.0,1.0,WAV,2018-11-30 02:00:00
1.34,Uber,2018-12-03 11:13:05.009,Fenway,Back Bay,26.5,1.0,Black SUV,2018-12-03 11:00:00
2.11,Lyft,2018-11-27 18:09:22.113,North Station,South Station,10.5,1.0,Lyft,2018-11-27 18:00:00
2.74,Uber,2018-12-16 00:15:08.213,West End,South Station,29.5,1.0,Black SUV,2018-12-16 00:00:00
1.5,Uber,2018-11-28 14:08:08.034,Back Bay,Fenway,8.5,1.0,UberX,2018-11-28 14:00:00
3.05,Uber,2018-11-30 19:58:10.792,Fenway,North Station,23.0,1.0,Black,2018-11-30 19:00:00
3.07,Lyft,2018-11-27 10:54:22.011,West End,Boston University,19.5,1.0,Lux,2018-11-27 10:00:00
1.35,Uber,2018-12-02 22:02:56.121,South Station,Beacon Hill,9.5,1.0,UberX,2018-12-02 22:00:00
1.45,Lyft,2018-11-26 06:27:02.321,Back Bay,Fenway,27.5,1.0,Lux Black XL,2018-11-26 06:00:00
1.75,Lyft,2018-11-27 23:51:23.662,North End,Theatre District,5.0,1.0,Shared,2018-11-27 23:00:00
2.14,Uber,2018-12-15 23:00:13.450,South Station,West End,7.5,1.0,WAV,2018-12-15 23:00:00
